Time [s], Analyzer Name, Decoded Protocol Result
3.428204625000000,LIN,Data 6: 255
3.428698625000000,LIN,Inter-Byte Space
3.428723500000000,LIN,Data 7: 255
3.429217500000000,LIN,Inter-Byte Space
3.429242375000000,LIN,!CHK!
3.432614625000000,LIN,Header Break
3.433316625000000,LIN,Inter-Byte Space
3.433392875000000,LIN,Header Sync
3.433886875000000,LIN,Inter-Byte Space
3.433963625000000,LIN,Protected ID: 61
3.434457625000000,LIN,Inter-Byte Space
3.434707375000000,LIN,Data 0: 11
3.435201375000000,LIN,Inter-Byte Space
3.435277875000000,LIN,Data 1: 95
3.435771875000000,LIN,Inter-Byte Space
3.435848375000000,LIN,Data 2: 255
3.436342375000000,LIN,Inter-Byte Space
3.436418875000000,LIN,Data 3: 255
3.436912875000000,LIN,Inter-Byte Space
3.436989250000000,LIN,Data 4: 255
3.437483250000000,LIN,Inter-Byte Space
3.437559750000000,LIN,Data 5: 255
3.438053750000000,LIN,Inter-Byte Space
3.438130250000000,LIN,Data 6: 255
3.438624250000000,LIN,Inter-Byte Space
3.438700750000000,LIN,Data 7: 255
3.439194750000000,LIN,Inter-Byte Space
3.439271250000000,LIN,!CHK!
3.447610750000000,LIN,Header Break
3.448312750000000,LIN,Inter-Byte Space
3.448389000000000,LIN,Header Sync
3.448883000000000,LIN,Inter-Byte Space
3.449167250000000,LIN,Protected ID: 60
3.449661250000000,LIN,Inter-Byte Space
3.449997375000000,LIN,Data 0: 1
3.450491375000000,LIN,Inter-Byte Space
3.450516250000000,LIN,Data 1: 4
3.451010250000000,LIN,Inter-Byte Space
3.451035125000000,LIN,Data 2: 0
3.451529125000000,LIN,Inter-Byte Space
3.451554000000000,LIN,Data 3: 0
3.452048000000000,LIN,Inter-Byte Space
3.452072875000000,LIN,Data 4: 255
3.452566875000000,LIN,Inter-Byte Space
3.452591625000000,LIN,Data 5: 255
3.453085625000000,LIN,Inter-Byte Space
3.453110375000000,LIN,Data 6: 255
3.453604375000000,LIN,Inter-Byte Space
3.453629250000000,LIN,Data 7: 255
3.454123250000000,LIN,Inter-Byte Space
3.454148125000000,LIN,!CHK!
3.457572125000000,LIN,Header Break
3.458274125000000,LIN,Inter-Byte Space
3.458350375000000,LIN,Header Sync
3.458844375000000,LIN,Inter-Byte Space
3.459128625000000,LIN,Protected ID: 61
3.459622625000000,LIN,Inter-Byte Space
3.459924625000000,LIN,Data 0: 255
3.460418625000000,LIN,Inter-Byte Space
3.460495250000000,LIN,Data 1: 0
3.460989250000000,LIN,Inter-Byte Space
3.461065750000000,LIN,Data 2: 0
3.461559750000000,LIN,Inter-Byte Space
3.461636250000000,LIN,Data 3: 0
3.462130250000000,LIN,Inter-Byte Space
3.462206750000000,LIN,Data 4: 0
3.462700750000000,LIN,Inter-Byte Space
3.462777375000000,LIN,Data 5: 255
3.463271375000000,LIN,Inter-Byte Space
3.463347875000000,LIN,Data 6: 255
3.463841875000000,LIN,Inter-Byte Space
3.463918500000000,LIN,Data 7: 255
3.464412500000000,LIN,Inter-Byte Space
3.464489000000000,LIN,!CHK!
